	id	full_name	affiliation_name	affiliation_city	affiliation_country	affiliation_id
4220	pub.1137013869	f_nordsiek	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4221	pub.1137013869	e_bodenschatz	University of Göttingen	Göttingen	Germany	grid.7450.6
4222	pub.1137013869	g_bagheri	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4223	pub.1137032166	j_zhang	Fu Wai Hospital	Beijing	China	grid.415105.4
4224	pub.1137032166	x_fu	University of Göttingen	Göttingen	Germany	grid.7450.6
4225	pub.1137038942	o_kolditz	Helmholtz Centre for Environmental Research	Leipzig	Germany	grid.7492.8
4226	pub.1137038942	p_teti	Springer Nature (Germany)	Berlin	Germany	grid.459983.a
4227	pub.1137038942	g_andriani	University of Bari Aldo Moro	Bari	Italy	grid.7644.1
4228	pub.1137038942	s_appleyard	University of Western Australia	Perth	Australia	grid.1012.2
4229	pub.1137038942	g_buttafuoco	National Research Council	Rome	Italy	grid.5326.2
4230	pub.1137038942	p_dietrich	Helmholtz Centre for Environmental Research	Leipzig	Germany	grid.7492.8
4231	pub.1137038942	a_hursthouse	University of the West of Scotland	Paisley	United Kingdom	grid.15756.30
4232	pub.1137038942	b_merkel	TU Bergakademie Freiberg	Freiberg	Germany	grid.6862.a
4233	pub.1137038942	j_schwarzbauer	RWTH Aachen University	Aachen	Germany	grid.1957.a
4234	pub.1137038942	s_siegesmund	University of Göttingen	Göttingen	Germany	grid.7450.6
4235	pub.1137101803	w_reese-schaefer	University of Göttingen	Göttingen	Germany	grid.7450.6
4236	pub.1137110044	s_post	University of Göttingen	Göttingen	Germany	grid.7450.6
4237	pub.1137110044	n_bienzeisler	University of Göttingen	Göttingen	Germany	grid.7450.6
4238	pub.1137110044	m_lohoefener	University of Göttingen	Göttingen	Germany	grid.7450.6
4239	pub.1137137562	m_sommer	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4240	pub.1137137562	a_waltersbacher	Wissenschaftliches Institut der AOK	Berlin	Germany	grid.489338.d
4241	pub.1137137562	a_schlotmann	Wissenschaftliches Institut der AOK	Berlin	Germany	grid.489338.d
4242	pub.1137137562	h_schroeder	Wissenschaftliches Institut der AOK	Berlin	Germany	grid.489338.d
4243	pub.1137137562	a_strzelczyk	Goethe University Frankfurt	Frankfurt am Main	Germany	grid.7839.5
4244	pub.1137138582	j_schlueter	University of Göttingen	Göttingen	Germany	grid.7450.6
4245	pub.1137138582	l_soerensen	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4246	pub.1137138582	a_bossert	University of Göttingen	Göttingen	Germany	grid.7450.6
4247	pub.1137138582	m_kersting	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4248	pub.1137138582	w_staab	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4249	pub.1137138582	b_wacker	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4250	pub.1137139847	j_janek	University of Giessen	Giessen	Germany	grid.8664.c
4251	pub.1137139847	p_schreiner	University of Giessen	Giessen	Germany	grid.8664.c
4252	pub.1137139847	m_suhm	University of Göttingen	Göttingen	Germany	grid.7450.6
4253	pub.1137140586	w_reese-schaefer	University of Göttingen	Göttingen	Germany	grid.7450.6
4254	pub.1137141470	h_ehrenreich	Max Planck Institute of Experimental Medicine	Göttingen	Germany	grid.419522.9
4255	pub.1137141470	a_neubauer	Kinderkrankenhaus auf der Bult	Hanover	Germany	grid.440386.d
4256	pub.1137141470	k_miskowiak	Rigshospitalet	Copenhagen	Denmark	grid.475435.4
4257	pub.1137184285	a_buettcher	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4258	pub.1137184285	p_stroebel	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4259	pub.1137196694	e_noack	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4260	pub.1137196694	j_schulze	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4261	pub.1137196694	f_mueller	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4262	pub.1137236337	a_supady	University of Freiburg	Freiburg	Germany	grid.5963.9
4263	pub.1137236337	p_lepper	Saarland University	Saarbrücken	Germany	grid.11749.3a
4264	pub.1137236337	h_bracht	University Hospital Ulm	Ulm	Germany	grid.410712.1
4265	pub.1137236337	o_moerer	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4266	pub.1137236337	r_muellenbach	University of Kassel	Kassel	Germany	grid.5155.4
4267	pub.1137236337	g_michels	Sankt-Antonius-Hospital Eschweiler	Eschweiler	Germany	grid.459927.4
4268	pub.1137236337	m_fiedler	University Hospital Heidelberg	Heidelberg	Germany	grid.5253.1
4269	pub.1137236337	a_kalenka	Klinikum Görlitz	Görlitz	Germany	grid.470122.2
4270	pub.1137236337	m_kochanek	University of Cologne	Cologne	Germany	grid.6190.e
4271	pub.1137236337	h_mutlak	Sana Klinikum Offenbach	Offenbach	Germany	grid.419837.0
4272	pub.1137236337	g_danziger	Saarland University	Saarbrücken	Germany	grid.11749.3a
4273	pub.1137236337	d_lunz	University Hospital Regensburg	Regensburg	Germany	grid.411941.8
4274	pub.1137236337	s_hoersch	Saarland University	Saarbrücken	Germany	grid.11749.3a
4275	pub.1137236337	d_staudacher	University of Freiburg	Freiburg	Germany	grid.5963.9
4276	pub.1137236337	t_wengenmayer	University of Freiburg	Freiburg	Germany	grid.5963.9
4277	pub.1137236337	v_zotzmann	University of Freiburg	Freiburg	Germany	grid.5963.9
4278	pub.1137257993	k_saternus	University of Göttingen	Göttingen	Germany	grid.7450.6
4279	pub.1137257993	s_burchert	Universitätsklinikum Gießen und Marburg	Giessen	Germany	grid.411067.5
4280	pub.1137257993	n_weil	Universitätsklinikum Gießen und Marburg	Giessen	Germany	grid.411067.5
4281	pub.1137257993	g_kernbach-wighton	Universitätsklinikum Gießen und Marburg	Giessen	Germany	grid.411067.5
4282	pub.1137261840	e_jankowska	Wrocław Medical University	Wrocław	Poland	grid.4495.c
4283	pub.1137261840	b_kirwan	University College London	London	United Kingdom	grid.83440.3b
4284	pub.1137261840	m_kosiborod	Saint Luke's Health System	Kansas City	United States	grid.419820.6
4285	pub.1137261840	j_butler	University of Mississippi Medical Center	Jackson	United States	grid.410721.1
4286	pub.1137261840	s_anker	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4287	pub.1137261840	t_mcdonagh	King's College Hospital	London	United Kingdom	grid.46699.34
4288	pub.1137261840	j_drozdz	Medical University of Lodz	Łódź	Poland	grid.8267.b
4289	pub.1137261840	g_filippatos	National and Kapodistrian University of Athens	Athens	Greece	grid.5216.0
4290	pub.1137261840	a_keren	Hadassah Medical Center	Jerusalem	Israel	grid.17788.31
4291	pub.1137261840	h_kragten	Maastricht University Medical Centre	Maastricht	Netherlands	grid.412966.e
4292	pub.1137261840	f_martinez	National University of Córdoba	Córdoba	Argentina	grid.10692.3c
4293	pub.1137261840	m_metra	University of Brescia	Brescia	Italy	grid.7637.5
4294	pub.1137261840	d_milicic	University Hospital Centre Zagreb	Zagreb	Croatia	grid.412688.1
4295	pub.1137261840	j_nicolau	Universidade de São Paulo	São Paulo	Brazil	grid.11899.38
4296	pub.1137261840	m_ohlsson	Skåne University Hospital	Lund	Sweden	grid.411843.b
4297	pub.1137261840	a_parkhomenko	"National Scientific Center ""M.D. Strazhesko Institute of Cardiology"""	Kyiv	Ukraine	grid.489094.8
4298	pub.1137261840	d_pascual-figal	Hospital Universitario Virgen de la Arrixaca	Murcia	Spain	grid.411372.2
4299	pub.1137261840	f_ruschitzka	University of Zurich	Zurich	Switzerland	grid.7400.3
4300	pub.1137261840	d_sim	National Heart Centre Singapore	Singapore	Singapore	grid.419385.2
4301	pub.1137261840	h_skouri	American University of Beirut	Beirut	Lebanon	grid.22903.3a
4302	pub.1137261840	p_van der meer	University Medical Center Groningen	Groningen	Netherlands	grid.4494.d
4303	pub.1137261840	b_lewis	Carmel Medical Center	Haifa	Israel	grid.413469.d
4304	pub.1137261840	j_comin-colet	Bellvitge University Hospital	Barcelona	Spain	grid.411129.e
4305	pub.1137261840	s_von haehling	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4306	pub.1137261840	n_danchin	Hôpital Européen Georges-Pompidou	Paris	France	grid.414093.b
4307	pub.1137261840	w_doehner	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4308	pub.1137261840	h_dargie	University of Glasgow	Glasgow	United Kingdom	grid.8756.c
4309	pub.1137261840	m_motro	Tel Aviv University	Tel Aviv	Israel	grid.12136.37
4310	pub.1137261840	t_friede	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4311	pub.1137261840	v_fabien	Vifor Pharma (Switzerland)	Glattbrugg	Switzerland	grid.467607.4
4312	pub.1137261840	f_dorigotti	Vifor Pharma (Switzerland)	Glattbrugg	Switzerland	grid.467607.4
4313	pub.1137261840	s_pocock	London School of Hygiene & Tropical Medicine	London	United Kingdom	grid.8991.9
4314	pub.1137261840	p_ponikowski	Wrocław Medical University	Wrocław	Poland	grid.4495.c
4315	pub.1137262430	m_stankov	Hannover Medical School	Hanover	Germany	grid.10423.34
4316	pub.1137262430	a_cossmann	Hannover Medical School	Hanover	Germany	grid.10423.34
4317	pub.1137262430	a_bonifacius	Hannover Medical School	Hanover	Germany	grid.10423.34
4318	pub.1137262430	a_dopfer-jablonka	Hannover Medical School	Hanover	Germany	grid.10423.34
4319	pub.1137262430	g_ramos	Hannover Medical School	Hanover	Germany	grid.10423.34
4320	pub.1137262430	n_goedecke	Hannover Medical School	Hanover	Germany	grid.10423.34
4321	pub.1137262430	a_scharff	Hannover Medical School	Hanover	Germany	grid.10423.34
4322	pub.1137262430	c_happle	German Center for Lung Research	Giessen	Germany	grid.452624.3
4323	pub.1137262430	a_boeck	Hannover Medical School	Hanover	Germany	grid.10423.34
4324	pub.1137262430	a_tran	Hannover Medical School	Hanover	Germany	grid.10423.34
4325	pub.1137262430	i_pink	Hannover Medical School	Hanover	Germany	grid.10423.34
4326	pub.1137262430	m_hoeper	Hannover Medical School	Hanover	Germany	grid.10423.34
4327	pub.1137262430	r_blasczyk	Hannover Medical School	Hanover	Germany	grid.10423.34
4328	pub.1137262430	m_winkler	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4329	pub.1137262430	i_nehlmeier	German Primate Center	Göttingen	Germany	grid.418215.b
4330	pub.1137262430	a_kempf	German Primate Center	Göttingen	Germany	grid.418215.b
4331	pub.1137262430	h_hofmann-winkler	German Primate Center	Göttingen	Germany	grid.418215.b
4332	pub.1137262430	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
4333	pub.1137262430	b_eiz-vesper	Hannover Medical School	Hanover	Germany	grid.10423.34
4334	pub.1137262430	s_poehlmann	German Primate Center	Göttingen	Germany	grid.418215.b
4335	pub.1137262430	g_behrens	Hannover Medical School	Hanover	Germany	grid.10423.34
4336	pub.1137262438	a_peter	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
4337	pub.1137262438	e_roth	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4338	pub.1137262438	s_schulz	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4339	pub.1137262438	k_fraedrich	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
4340	pub.1137262438	t_steinmetz	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4341	pub.1137262438	d_damm	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
4342	pub.1137262438	m_hauke	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4343	pub.1137262438	e_richel	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4344	pub.1137262438	s_mueller-schmucker	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4345	pub.1137262438	k_habenicht	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4346	pub.1137262438	v_eberlein	Fraunhofer Institute for Cell Therapy and Immunology	Leipzig	Germany	grid.418008.5
4347	pub.1137262438	l_issmail	Fraunhofer Institute for Cell Therapy and Immunology	Leipzig	Germany	grid.418008.5
4348	pub.1137262438	n_uhlig	Fraunhofer Institute for Cell Therapy and Immunology	Leipzig	Germany	grid.418008.5
4349	pub.1137262438	s_dolles	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4350	pub.1137262438	e_gruener	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
4351	pub.1137262438	d_peterhoff	University of Regensburg	Regensburg	Germany	grid.7727.5
4352	pub.1137262438	s_ciesek	Fraunhofer Institute for Molecular Biology and Applied Ecology	Schmallenberg	Germany	grid.418010.c
4353	pub.1137262438	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
4354	pub.1137262438	s_poehlmann	German Primate Center	Göttingen	Germany	grid.418215.b
4355	pub.1137262438	p_mckay	Imperial College London	London	United Kingdom	grid.7445.2
4356	pub.1137262438	r_shattock	Imperial College London	London	United Kingdom	grid.7445.2
4357	pub.1137262438	r_woelfel	Bundeswehr Medical Service Academy	Munich	Germany	grid.414796.9
4358	pub.1137262438	r_wagner	University of Regensburg	Regensburg	Germany	grid.7727.5
4359	pub.1137262438	j_eichler	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4360	pub.1137262438	w_schuh	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4361	pub.1137262438	f_neipel	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
4362	pub.1137262438	a_ensser	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
4363	pub.1137262438	d_mielenz	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4364	pub.1137262438	m_tenbusch	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
4365	pub.1137262438	t_winkler	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4366	pub.1137262438	t_grunwald	Fraunhofer Institute for Cell Therapy and Immunology	Leipzig	Germany	grid.418008.5
4367	pub.1137262438	k_ueberla	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4368	pub.1137262438	h_jaeck	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4369	pub.1137342596	w_bauer	University Hospital Würzburg	Wurzburg	Germany	grid.411760.5
4370	pub.1137342596	s_busch	Klinikum Coburg	Coburg	Germany	grid.419808.c
4371	pub.1137342596	i_eitel	University Hospital Schleswig-Holstein	Kiel	Germany	grid.412468.d
4372	pub.1137342596	c_jensen	B. Braun (Germany)	Melsungen	Germany	grid.462046.2
4373	pub.1137342596	n_marx	Universitätsklinikum Aachen	Aachen	Germany	grid.412301.5
4374	pub.1137342596	m_neizel-wittke	Städtische Kliniken Mönchengladbach	Mönchengladbach	Germany	grid.473749.a
4375	pub.1137342596	u_radunski	Regio Kliniken	Elmshorn	Germany	grid.492119.6
4376	pub.1137342596	a_schuster	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4377	pub.1137342596	a_rolf	Kerckhoff Klinik	Bad Nauheim	Germany	grid.419757.9
4378	pub.1137376134	r_hall	Stanford University	Stanford	United States	grid.168010.e
4379	pub.1137376134	u_weill	Max Planck Institute for Biophysical Chemistry	Göttingen	Germany	grid.418140.8
4380	pub.1137376134	m_khariton	Stanford University	Stanford	United States	grid.168010.e
4381	pub.1137376134	s_leal-ortiz	Stanford University	Stanford	United States	grid.168010.e
4382	pub.1137376134	l_drees	Max Planck Institute for Biophysical Chemistry	Göttingen	Germany	grid.418140.8
4383	pub.1137376134	c_chai	Stanford University	Stanford	United States	grid.168010.e
4384	pub.1137376134	y_xue	Stanford University	Stanford	United States	grid.168010.e
4385	pub.1137376134	b_rosental	Ben-Gurion University of the Negev	Beersheba	Israel	grid.7489.2
4386	pub.1137376134	s_quake	Stanford University	Stanford	United States	grid.168010.e
4387	pub.1137376134	a_alvarado	Stowers Institute for Medical Research	Kansas City	United States	grid.250820.d
4388	pub.1137376134	n_melosh	Stanford University	Stanford	United States	grid.168010.e
4389	pub.1137376134	a_fire	Stanford University	Stanford	United States	grid.168010.e
4390	pub.1137376134	j_rink	Max Planck Institute for Biophysical Chemistry	Göttingen	Germany	grid.418140.8
4391	pub.1137376134	b_wang	Stanford University	Stanford	United States	grid.168010.e
4392	pub.1137386977	a_kutschat	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4393	pub.1137386977	s_johnsen	Mayo Clinic	Rochester	United States	grid.66875.3a
4394	pub.1137386977	f_hamdan	Mayo Clinic	Rochester	United States	grid.66875.3a
4395	pub.1137395524	f_mueller	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4396	pub.1137395524	e_hummers	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4397	pub.1137395524	a_jablonka	Hannover Medical School	Hanover	Germany	grid.10423.34
4398	pub.1137395524	t_schmidt	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4399	pub.1137395524	e_noack	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4400	pub.1137403043	m_laporte	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4401	pub.1137403043	v_raeymaekers	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4402	pub.1137403043	r_van berwaer	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4403	pub.1137403043	j_vandeput	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4404	pub.1137403043	i_marchand-casas	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4405	pub.1137403043	h_thibaut	KU Leuven	Leuven	Belgium	grid.5596.f
4406	pub.1137403043	d_van looveren	KU Leuven	Leuven	Belgium	grid.5596.f
4407	pub.1137403043	k_martens	KU Leuven	Leuven	Belgium	grid.5596.f
4408	pub.1137403043	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
4409	pub.1137403043	p_maes	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4410	pub.1137403043	s_poehlmann	German Primate Center	Göttingen	Germany	grid.418215.b
4411	pub.1137403043	l_naesens	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4412	pub.1137403043	a_stevaert	Rega Institute for Medical Research	Leuven	Belgium	grid.415751.3
4413	pub.1137407494	v_priesemann	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4414	pub.1137407494	s_ciesek	Fraunhofer Institute for Molecular Biology and Applied Ecology	Schmallenberg	Germany	grid.418010.c
4415	pub.1137407494	s_cuschieri	University of Malta	Imsida	Malta	grid.4462.4
4416	pub.1137407494	t_czypionka	London School of Economics and Political Science	London	United Kingdom	grid.13063.37
4417	pub.1137407494	g_giordano	University of Trento	Trento	Italy	grid.11696.39
4418	pub.1137407494	c_hanson	London School of Hygiene & Tropical Medicine	London	United Kingdom	grid.8991.9
4419	pub.1137407494	n_hens	Hasselt University	Hasselt	Belgium	grid.12155.32
4420	pub.1137407494	e_iftekhar	University Medical Center Utrecht	Utrecht	Netherlands	grid.7692.a
4421	pub.1137407494	p_klimek	Complexity Science Hub Vienna	Vienna	Austria	grid.484678.1
4422	pub.1137407494	m_kretzschmar	University Medical Center Utrecht	Utrecht	Netherlands	grid.7692.a
4423	pub.1137407494	a_peichl	Ludwig-Maximilians-Universität München	Munich	Germany	grid.5252.0
4424	pub.1137407494	m_perc	University of Maribor	Maribor	Slovenia	grid.8647.d
4425	pub.1137407494	f_sannino	University of Naples Federico II	Naples	Italy	grid.4691.a
4426	pub.1137407494	e_schernhammer	Medical University of Vienna	Vienna	Austria	grid.22937.3d
4427	pub.1137407494	a_schmidt	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4428	pub.1137407494	a_staines	Dublin City University	Dublin	Ireland	grid.15596.3e
4429	pub.1137407494	e_szczurek	University of Warsaw	Warsaw	Poland	grid.12847.38
4430	pub.1137412678	c_michaelis	University of Göttingen	Göttingen	Germany	grid.7450.6
4431	pub.1137412678	r_busse	Technical University of Berlin	Berlin	Germany	grid.6734.6
4432	pub.1137412748	s_gerdemann	University of Göttingen	Göttingen	Germany	grid.7450.6
4433	pub.1137449854	a_karakostas	University of Queensland	Brisbane	Australia	grid.1003.2
4434	pub.1137449854	m_kocher	University of Vienna	Vienna	Austria	grid.10420.37
4435	pub.1137449854	d_matzat	Ludwig-Maximilians-Universität München	Munich	Germany	grid.5252.0
4436	pub.1137449854	h_rau	University of Göttingen	Göttingen	Germany	grid.7450.6
4437	pub.1137449854	g_riewe	Ludwig-Maximilians-Universität München	Munich	Germany	grid.5252.0
4438	pub.1137460892	a_carpinteiro	University of Duisburg-Essen	Essen	Germany	grid.5718.b
4439	pub.1137460892	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
4440	pub.1137460892	s_poehlmann	German Primate Center	Göttingen	Germany	grid.418215.b
4441	pub.1137460892	n_hoertel	Hôpital Corentin-Celton	Issy-les-Moulineaux	France	grid.413885.3
4442	pub.1137460892	m_edwards	University of Cincinnati	Cincinnati	United States	grid.24827.3b
4443	pub.1137460892	m_kamler	Essen University Hospital	Essen	Germany	grid.410718.b
4444	pub.1137460892	j_kornhuber	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4445	pub.1137460892	k_becker	University of Duisburg-Essen	Essen	Germany	grid.5718.b
4446	pub.1137460892	e_gulbins	University of Cincinnati	Cincinnati	United States	grid.24827.3b
4447	pub.1137475309	m_sitte	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4448	pub.1137475309	g_salinas	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4449	pub.1137544713	o_schnaack	University of Washington	Seattle	United States	grid.34477.33
4450	pub.1137544713	a_nourmohammad	University of Washington	Seattle	United States	grid.34477.33
4451	pub.1137566649	m_haedicke	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4452	pub.1137566649	c_wiesemann	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4453	pub.1137610288	m_manansala	University of Illinois at Chicago	Chicago	United States	grid.185648.6
4454	pub.1137610288	a_chopra	Albany Medical Center Hospital	Albany	United States	grid.413558.e
4455	pub.1137610288	r_baughman	University of Cincinnati Medical Center	Cincinnati	United States	grid.413561.4
4456	pub.1137610288	r_novak	University of Illinois at Chicago	Chicago	United States	grid.185648.6
4457	pub.1137610288	e_lower	University of Cincinnati Medical Center	Cincinnati	United States	grid.413561.4
4458	pub.1137610288	d_culver	Cleveland Clinic	Cleveland	United States	grid.239578.2
4459	pub.1137610288	p_korsten	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4460	pub.1137610288	w_drake	Vanderbilt University	Nashville	United States	grid.152326.1
4461	pub.1137610288	m_judson	Albany Medical Center Hospital	Albany	United States	grid.413558.e
4462	pub.1137610288	n_sweiss	University of Illinois at Chicago	Chicago	United States	grid.185648.6
4463	pub.1137618189	j_buentzel	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4464	pub.1137618189	s_walter	German Cancer Society	Berlin	Germany	grid.489540.4
4465	pub.1137618189	m_klein	Jena University Hospital	Jena	Germany	grid.275559.9
4466	pub.1137618189	j_huebner	German Cancer Society	Berlin	Germany	grid.489540.4
4467	pub.1137618189	p_vitek	Südharz Klinikum	Nordhausen	Germany	grid.500058.8
4468	pub.1137618189	s_koscielny	Jena University Hospital	Jena	Germany	grid.275559.9
4469	pub.1137618189	a_sesterhenn	Städtisches Klinikum Solingen	Solingen	Germany	grid.478011.b
4470	pub.1137618189	a_buessing	Witten/Herdecke University	Witten	Germany	grid.412581.b
4471	pub.1137658038	t_gerber	Max Planck Institute for Evolutionary Anthropology	Leipzig	Germany	grid.419518.0
4472	pub.1137658038	c_loureiro	ETH Zurich	Zurich	Switzerland	grid.5801.c
4473	pub.1137658038	n_schramma	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4474	pub.1137658038	s_chen	Institute of Subtropical Agriculture	Changsha	China	grid.458449.0
4475	pub.1137658038	a_jain	ETH Zurich	Zurich	Switzerland	grid.5801.c
4476	pub.1137658038	a_weber	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4477	pub.1137658038	a_weigert	Max Planck Institute for Evolutionary Anthropology	Leipzig	Germany	grid.419518.0
4478	pub.1137658038	m_santel	ETH Zurich	Zurich	Switzerland	grid.5801.c
4479	pub.1137658038	k_alim	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4480	pub.1137658038	b_treutlein	ETH Zurich	Zurich	Switzerland	grid.5801.c
4481	pub.1137658038	j_camp	Institute of Molecular and Clinical Ophthalmology Basel	Basel	Switzerland	grid.508836.0
4482	pub.1137682113	s_hadzibegovic	Berlin Institute of Health at Charité - Universitätsmedizin Berlin	Berlin	Germany	grid.484013.a
4483	pub.1137682113	a_lena	German Centre for Cardiovascular Research	Berlin	Germany	grid.452396.f
4484	pub.1137682113	t_churchill	Massachusetts General Hospital	Boston	United States	grid.32224.35
4485	pub.1137682113	j_ho	Massachusetts General Hospital	Boston	United States	grid.32224.35
4486	pub.1137682113	s_potthoff	German Centre for Cardiovascular Research	Berlin	Germany	grid.452396.f
4487	pub.1137682113	c_denecke	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4488	pub.1137682113	l_roesnick	German Centre for Cardiovascular Research	Berlin	Germany	grid.452396.f
4489	pub.1137682113	k_heim	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4490	pub.1137682113	m_kleinschmidt	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4491	pub.1137682113	l_sander	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4492	pub.1137682113	m_witzenrath	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4493	pub.1137682113	n_suttorp	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4494	pub.1137682113	a_krannich	Berlin Institute of Health at Charité - Universitätsmedizin Berlin	Berlin	Germany	grid.484013.a
4495	pub.1137682113	t_friede	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4496	pub.1137682113	j_butler	University of Mississippi Medical Center	Jackson	United States	grid.410721.1
4497	pub.1137682113	u_wilkenshoff	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4498	pub.1137682113	b_pieske	German Centre for Cardiovascular Research	Berlin	Germany	grid.452396.f
4499	pub.1137682113	u_landmesser	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4500	pub.1137682113	s_anker	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4501	pub.1137682113	g_lewis	Massachusetts General Hospital	Boston	United States	grid.32224.35
4502	pub.1137682113	c_tschoepe	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4503	pub.1137682113	m_anker	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4504	pub.1137685786	b_wacker	Max Planck Institute for Dynamics and Self-Organization	Göttingen	Germany	grid.419514.c
4505	pub.1137685786	j_schlueter	University of Göttingen	Göttingen	Germany	grid.7450.6
4506	pub.1137710027	m_belz	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4507	pub.1137710027	p_hessmann	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4508	pub.1137710027	j_vogelgsang	Harvard University	Cambridge	United States	grid.38142.3c
4509	pub.1137710027	u_schmidt	University of Göttingen	Göttingen	Germany	grid.7450.6
4510	pub.1137710027	m_ruhleder	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
